kalimat,kalimat_token
coba dihilangkan aja fitur yang nggak relate sama kai kayak beli paket data pulsa dan token listrik biar aplikasi ini semakin efisien dan mengurangi beban server juga sehingga nggak overload ketika lagi banyak yang ngakses atau war tiket,"['coba', 'dihilangkan', 'aja', 'fitur', 'yang', 'nggak', 'relate', 'sama', 'kai', 'kayak', 'beli', 'paket', 'data', 'pulsa', 'dan', 'token', 'listrik', 'biar', 'aplikasi', 'ini', 'semakin', 'efisien', 'dan', 'mengurangi', 'beban', 'server', 'juga', 'sehingga', 'nggak', 'overload', 'ketika', 'lagi', 'banyak', 'yang', 'ngakses', 'atau', 'war', 'tiket']"
update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
error daftar pesanan kosong upgrade gagal terus numbid ready harga promo gak bisa di pesan diupgrade begitu terus,"['error', 'daftar', 'pesanan', 'kosong', 'upgrade', 'gagal', 'terus', 'numbid', 'ready', 'harga', 'promo', 'gak', 'bisa', 'di', 'pesan', 'diupgrade', 'begitu', 'terus']"
apk nya ngebantu bangettt apalagi kalo misalkan lagi butuh cepettt tiket kereta ditambah lagi bisa order makanan via apk juga,"['apk', 'nya', 'ngebantu', 'bangettt', 'apalagi', 'kalo', 'misalkan', 'lagi', 'butuh', 'cepettt', 'tiket', 'kereta', 'ditambah', 'lagi', 'bisa', 'order', 'makanan', 'via', 'apk', 'juga']"
aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
alhamdulillah jd lebih mudah lancar dulu susah banget kl mau hapus email akun krn sdh tdk aktif skrg kl mau ganti nomer caranya udh gampang bgt sukaaa,"['alhamdulillah', 'jd', 'lebih', 'mudah', 'lancar', 'dulu', 'susah', 'banget', 'kl', 'mau', 'hapus', 'email', 'akun', 'krn', 'sdh', 'tdk', 'aktif', 'skrg', 'kl', 'mau', 'ganti', 'nomer', 'caranya', 'udh', 'gampang', 'bgt', 'sukaaa']"
mudah lancar pembayarannya yg tdk punya atm bisa melalui indomart alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yg', 'tdk', 'punya', 'atm', 'bisa', 'melalui', 'indomart', 'alfamart', 'mantap']"
malah semakin bagus dan lancar banget aplikasi nya di versi terbaru ini,"['malah', 'semakin', 'bagus', 'dan', 'lancar', 'banget', 'aplikasi', 'nya', 'di', 'versi', 'terbaru', 'ini']"
tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik thanks kai aplikasinya bagus dan lancar tdk ada trouble,"['tampilan', 'jauh', 'lebih', 'baik', 'dengan', 'fitur', 'unggulan', 'terbarunya', 'yang', 'menarik', 'thanks', 'kai', 'aplikasinya', 'bagus', 'dan', 'lancar', 'tdk', 'ada', 'trouble']"
tampilan baru malah semakin buruk,"['tampilan', 'baru', 'malah', 'semakin', 'buruk']"
setelah update yang terbaru tampilan oke kualitasnya juga bagus banget load pas buka appnya juga ga lama pas mau ke pembayaran juga lancar banget pembayarannya dapat dilakukan dengan mudah ini nih aplikasi yang kita butuhkan cepet simple dan mudah,"['setelah', 'update', 'yang', 'terbaru', 'tampilan', 'oke', 'kualitasnya', 'juga', 'bagus', 'banget', 'load', 'pas', 'buka', 'appnya', 'juga', 'ga', 'lama', 'pas', 'mau', 'ke', 'pembayaran', 'juga', 'lancar', 'banget', 'pembayarannya', 'dapat', 'dilakukan', 'dengan', 'mudah', 'ini', 'nih', 'aplikasi', 'yang', 'kita', 'butuhkan', 'cepet', 'simple', 'dan', 'mudah']"
alhamdulillah jd lebih mudah lancar dulu susah banget kl mau hapus email akun krn sdh tdk aktif skrg kl mau ganti nomer caranya udh gampang bgt sukaaa,"['alhamdulillah', 'jd', 'lebih', 'mudah', 'lancar', 'dulu', 'susah', 'banget', 'kl', 'mau', 'hapus', 'email', 'akun', 'krn', 'sdh', 'tdk', 'aktif', 'skrg', 'kl', 'mau', 'ganti', 'nomer', 'caranya', 'udh', 'gampang', 'bgt', 'sukaaa']"
tampilan baru kirain aplikasi tambah bagus eh ternyata makin jelek ga bisa login lagi katanya idnum already exist kalo kayak gini gimana mau pesan tiketnya lagi jadi ga guna aplikasinya,"['tampilan', 'baru', 'kirain', 'aplikasi', 'tambah', 'bagus', 'eh', 'ternyata', 'makin', 'jelek', 'ga', 'bisa', 'login', 'lagi', 'katanya', 'idnum', 'already', 'exist', 'kalo', 'kayak', 'gini', 'gimana', 'mau', 'pesan', 'tiketnya', 'lagi', 'jadi', 'ga', 'guna', 'aplikasinya']"
beberapa hari terakhir jadi lambat banget proses pembayaran sama cek tiketnya bisa sampai makan waktu sampe menit cuman utk beli tiket sama menit cmn buat buka tiket untung saya masih ke kejar keretanya,"['beberapa', 'hari', 'terakhir', 'jadi', 'lambat', 'banget', 'proses', 'pembayaran', 'sama', 'cek', 'tiketnya', 'bisa', 'sampai', 'makan', 'waktu', 'sampe', 'menit', 'cuman', 'utk', 'beli', 'tiket', 'sama', 'menit', 'cmn', 'buat', 'buka', 'tiket', 'untung', 'saya', 'masih', 'ke', 'kejar', 'keretanya']"
mantap min sudah bisa beli tiket commuter lewat kai acces makin mempermudah pengguna yeay terimakasih,"['mantap', 'min', 'sudah', 'bisa', 'beli', 'tiket', 'commuter', 'lewat', 'kai', 'acces', 'makin', 'mempermudah', 'pengguna', 'yeay', 'terimakasih']"
setelah di update dan tampilan baru malah lebih parah bug ny loading lama lemot malah setelah update data nik berubah gmn ini team it ny,"['setelah', 'di', 'update', 'dan', 'tampilan', 'baru', 'malah', 'lebih', 'parah', 'bug', 'ny', 'loading', 'lama', 'lemot', 'malah', 'setelah', 'update', 'data', 'nik', 'berubah', 'gmn', 'ini', 'team', 'it', 'ny']"
setelah update aplikasi jadi lemot sekali sering tiba tiba log out sendiri susah saat mau membeli tiket dan menyulitkan saat boarding,"['setelah', 'update', 'aplikasi', 'jadi', 'lemot', 'sekali', 'sering', 'tiba', 'tiba', 'log', 'out', 'sendiri', 'susah', 'saat', 'mau', 'membeli', 'tiket', 'dan', 'menyulitkan', 'saat', 'boarding']"
izin menyampaikan kendala saat saya melakukan pendaftaran member tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu,"['izin', 'menyampaikan', 'kendala', 'saat', 'saya', 'melakukan', 'pendaftaran', 'member', 'tepat', 'nya', 'setelah', 'mendapatkan', 'kode', 'saya', 'menekan', 'tombol', 'lanjutkan', 'tapi', 'malah', 'gak', 'bisa', 'saya', 'pikir', 'masalah', 'sinyal', 'tapi', 'tetap', 'gak', 'bisa', 'alhasil', 'saya', 'susah', 'buat', 'beli', 'tiket', 'dikarenakan', 'harua', 'daftar', 'member', 'terlebih', 'dahulu']"
update besaran aplikasi kai semakin bagus respon cepat dan ui keren cuma ada kekurangan yaitu metode pembayaran wallet cuma ada opsi ovo mungkin kedepan bisa ditambahkan wallet lain seperti gopay shopeepay dana atau virtual account,"['update', 'besaran', 'aplikasi', 'kai', 'semakin', 'bagus', 'respon', 'cepat', 'dan', 'ui', 'keren', 'cuma', 'ada', 'kekurangan', 'yaitu', 'metode', 'pembayaran', 'wallet', 'cuma', 'ada', 'opsi', 'ovo', 'mungkin', 'kedepan', 'bisa', 'ditambahkan', 'wallet', 'lain', 'seperti', 'gopay', 'shopeepay', 'dana', 'atau', 'virtual', 'account']"
sebelumnya saya sudah beli tiket pake aplikasi lama trus saya cek di aplikasi tiket saya ilang tuh pertanggungjawabannya gimana,"['sebelumnya', 'saya', 'sudah', 'beli', 'tiket', 'pake', 'aplikasi', 'lama', 'trus', 'saya', 'cek', 'di', 'aplikasi', 'tiket', 'saya', 'ilang', 'tuh', 'pertanggungjawabannya', 'gimana']"
kecewa banget dengan kereta suka macet jadi menghambat perjalanan,"['kecewa', 'banget', 'dengan', 'kereta', 'suka', 'macet', 'jadi', 'menghambat', 'perjalanan']"
izin menyampaikan kendala saat saya melakukan pendaftaran member tepat nya setelah mendapatkan kode saya menekan tombol lanjutkan tapi malah gak bisa saya pikir masalah sinyal tapi tetap gak bisa alhasil saya susah buat beli tiket dikarenakan harua daftar member terlebih dahulu,"['izin', 'menyampaikan', 'kendala', 'saat', 'saya', 'melakukan', 'pendaftaran', 'member', 'tepat', 'nya', 'setelah', 'mendapatkan', 'kode', 'saya', 'menekan', 'tombol', 'lanjutkan', 'tapi', 'malah', 'gak', 'bisa', 'saya', 'pikir', 'masalah', 'sinyal', 'tapi', 'tetap', 'gak', 'bisa', 'alhasil', 'saya', 'susah', 'buat', 'beli', 'tiket', 'dikarenakan', 'harua', 'daftar', 'member', 'terlebih', 'dahulu']"
dari segi performa kai accsess terbaru lbih baik daripada seblumnya booking tiekt makin mudah dan bayarnya bisa pake qris ada fiturbuat pesen hotel juga lengkap,"['dari', 'segi', 'performa', 'kai', 'accsess', 'terbaru', 'lbih', 'baik', 'daripada', 'seblumnya', 'booking', 'tiekt', 'makin', 'mudah', 'dan', 'bayarnya', 'bisa', 'pake', 'qris', 'ada', 'fiturbuat', 'pesen', 'hotel', 'juga', 'lengkap']"
setelah di update jadi lebih baik ngga zonk lagi baik dari performa fitur nya dll tampilan dan pengoperasian jugalebih efisien versi terbaru sumpah versi lamanya nyebelin aneh,"['setelah', 'di', 'update', 'jadi', 'lebih', 'baik', 'ngga', 'zonk', 'lagi', 'baik', 'dari', 'performa', 'fitur', 'nya', 'dll', 'tampilan', 'dan', 'pengoperasian', 'jugalebih', 'efisien', 'versi', 'terbaru', 'sumpah', 'versi', 'lamanya', 'nyebelin', 'aneh']"
coba dihilangkan aja fitur yang nggak relate sama kai kayak beli paket data pulsa dan token listrik biar aplikasi ini semakin efisien dan mengurangi beban server juga sehingga nggak overload ketika lagi banyak yang ngakses atau war tiket,"['coba', 'dihilangkan', 'aja', 'fitur', 'yang', 'nggak', 'relate', 'sama', 'kai', 'kayak', 'beli', 'paket', 'data', 'pulsa', 'dan', 'token', 'listrik', 'biar', 'aplikasi', 'ini', 'semakin', 'efisien', 'dan', 'mengurangi', 'beban', 'server', 'juga', 'sehingga', 'nggak', 'overload', 'ketika', 'lagi', 'banyak', 'yang', 'ngakses', 'atau', 'war', 'tiket']"
setelah update malah lemot susah melakukan pemesanan tolong diperbaiki,"['setelah', 'update', 'malah', 'lemot', 'susah', 'melakukan', 'pemesanan', 'tolong', 'diperbaiki']"
iya sih makin lancar tapi aplikasi yang baru tidak efektif dalam pemilihan kursi tampilan kursi mending di aplikasi yang lama lebih efektif dan efisien,"['iya', 'sih', 'makin', 'lancar', 'tapi', 'aplikasi', 'yang', 'baru', 'tidak', 'efektif', 'dalam', 'pemilihan', 'kursi', 'tampilan', 'kursi', 'mending', 'di', 'aplikasi', 'yang', 'lama', 'lebih', 'efektif', 'dan', 'efisien']"
update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
tampilannya lebih suka yang dulu lebih iconic,"['tampilannya', 'lebih', 'suka', 'yang', 'dulu', 'lebih', 'iconic']"
lemot banget buat beli dan cari tiket malah tambah gaenak ux nya hadehhh,"['lemot', 'banget', 'buat', 'beli', 'dan', 'cari', 'tiket', 'malah', 'tambah', 'gaenak', 'ux', 'nya', 'hadehhh']"
update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
good,['good']
alhamdulillah jd lebih mudah lancar dulu susah banget kl mau hapus email akun krn sdh tdk aktif skrg kl mau ganti nomer caranya udh gampang bgt sukaaa,"['alhamdulillah', 'jd', 'lebih', 'mudah', 'lancar', 'dulu', 'susah', 'banget', 'kl', 'mau', 'hapus', 'email', 'akun', 'krn', 'sdh', 'tdk', 'aktif', 'skrg', 'kl', 'mau', 'ganti', 'nomer', 'caranya', 'udh', 'gampang', 'bgt', 'sukaaa']"
poin penting review kai access access by kai dari semua yg paling mencolok adalah fitur pemesanan opsi railfood dan layanan lainnya seharusnya tidak perlu masuk biarkan itu dipesan sendiri karena menurut saya jadi tidak efisien saat masa hari raya yang trafic pemesanan tiket padat apalagi jika dikejar waktu kemudian pemilihan kursi tampilan denah kursi terlalu besar sehingga harus scroll lama dan tidak ramah penggunaan begitu kiga dengan opsi gerbong yang ada dibawah seperti itu,"['poin', 'penting', 'review', 'kai', 'access', 'access', 'by', 'kai', 'dari', 'semua', 'yg', 'paling', 'mencolok', 'adalah', 'fitur', 'pemesanan', 'opsi', 'railfood', 'dan', 'layanan', 'lainnya', 'seharusnya', 'tidak', 'perlu', 'masuk', 'biarkan', 'itu', 'dipesan', 'sendiri', 'karena', 'menurut', 'saya', 'jadi', 'tidak', 'efisien', 'saat', 'masa', 'hari', 'raya', 'yang', 'trafic', 'pemesanan', 'tiket', 'padat', 'apalagi', 'jika', 'dikejar', 'waktu', 'kemudian', 'pemilihan', 'kursi', 'tampilan', 'denah', 'kursi', 'terlalu', 'besar', 'sehingga', 'harus', 'scroll', 'lama', 'dan', 'tidak', 'ramah', 'penggunaan', 'begitu', 'kiga', 'dengan', 'opsi', 'gerbong', 'yang', 'ada', 'dibawah', 'seperti', 'itu']"
setelah update malah ga lemot masuk nya dr segi tampilan makin oke dan performanya makin baik,"['setelah', 'update', 'malah', 'ga', 'lemot', 'masuk', 'nya', 'dr', 'segi', 'tampilan', 'makin', 'oke', 'dan', 'performanya', 'makin', 'baik']"
dih gemes banget sama aplikasi kai yang sekarang kenapa sih pake di rubah segala enak yang dulu sekarang lemot pollll fiturnya juga gak jelas jelas an yang dulu please deh kembalikan aplikasi kai yang dulu aja,"['dih', 'gemes', 'banget', 'sama', 'aplikasi', 'kai', 'yang', 'sekarang', 'kenapa', 'sih', 'pake', 'di', 'rubah', 'segala', 'enak', 'yang', 'dulu', 'sekarang', 'lemot', 'pollll', 'fiturnya', 'juga', 'gak', 'jelas', 'jelas', 'an', 'yang', 'dulu', 'please', 'deh', 'kembalikan', 'aplikasi', 'kai', 'yang', 'dulu', 'aja']"
perbaikin apknya bagus sekali pesan ka lokal dah makin mudah dripada yang dulu,"['perbaikin', 'apknya', 'bagus', 'sekali', 'pesan', 'ka', 'lokal', 'dah', 'makin', 'mudah', 'dripada', 'yang', 'dulu']"
waktu pemesanan habis terus pembayaran terganggu aplikasi lemot gak bisa ganti kursi penumpang niat bikin aplikasi apa gak sih email yang saya kirim segera di cek disitu ada video kendalanya jangan merespon seperti bot pesan tiket ka lokal eror tolong perbaiki,"['waktu', 'pemesanan', 'habis', 'terus', 'pembayaran', 'terganggu', 'aplikasi', 'lemot', 'gak', 'bisa', 'ganti', 'kursi', 'penumpang', 'niat', 'bikin', 'aplikasi', 'apa', 'gak', 'sih', 'email', 'yang', 'saya', 'kirim', 'segera', 'di', 'cek', 'disitu', 'ada', 'video', 'kendalanya', 'jangan', 'merespon', 'seperti', 'bot', 'pesan', 'tiket', 'ka', 'lokal', 'eror', 'tolong', 'perbaiki']"
aplikasi di update malah step by step lemooottttt bangetttttttt yaallah gimana kalau yg buru waktu pembayaran juga abis sama lemotnyaaaaaaaaa,"['aplikasi', 'di', 'update', 'malah', 'step', 'by', 'step', 'lemooottttt', 'bangetttttttt', 'yaallah', 'gimana', 'kalau', 'yg', 'buru', 'waktu', 'pembayaran', 'juga', 'abis', 'sama', 'lemotnyaaaaaaaaa']"
bagus nih tampilan enak diliat tapi di gua gak lemot kok tampilannya enteng juga apk nya ga berat,"['bagus', 'nih', 'tampilan', 'enak', 'diliat', 'tapi', 'di', 'gua', 'gak', 'lemot', 'kok', 'tampilannya', 'enteng', 'juga', 'apk', 'nya', 'ga', 'berat']"
update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
tampilan yg sekarang bagus dan mudah sangat nyaman,"['tampilan', 'yg', 'sekarang', 'bagus', 'dan', 'mudah', 'sangat', 'nyaman']"
setelah update jadi lancar tapi tampilan antarmukanya bagusan yang sebelumnya,"['setelah', 'update', 'jadi', 'lancar', 'tapi', 'tampilan', 'antarmukanya', 'bagusan', 'yang', 'sebelumnya']"
update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
kai access terupdete fiturnya makin lengkp tapi ga lemot dan lancar juga pesan tiket kereta lancar seperti biasanya,"['kai', 'access', 'terupdete', 'fiturnya', 'makin', 'lengkp', 'tapi', 'ga', 'lemot', 'dan', 'lancar', 'juga', 'pesan', 'tiket', 'kereta', 'lancar', 'seperti', 'biasanya']"
setelah di upgrade malah jadi lancar aplikasi nya buka jadwal pembayaran malah jadi lebih cepet,"['setelah', 'di', 'upgrade', 'malah', 'jadi', 'lancar', 'aplikasi', 'nya', 'buka', 'jadwal', 'pembayaran', 'malah', 'jadi', 'lebih', 'cepet']"
tampilan yg semakin memudahkan,"['tampilan', 'yg', 'semakin', 'memudahkan']"
dapat pesan tiket sambil rebahan mudah pilih kursi sesuai selera,"['dapat', 'pesan', 'tiket', 'sambil', 'rebahan', 'mudah', 'pilih', 'kursi', 'sesuai', 'selera']"
ini knp kok gak bisa bayar pake link aja,"['ini', 'knp', 'kok', 'gak', 'bisa', 'bayar', 'pake', 'link', 'aja']"
jadi ga ramah tampilan user interface nya,"['jadi', 'ga', 'ramah', 'tampilan', 'user', 'interface', 'nya']"
bagus nih tampilan enak diliat tapi di gua gak lemot kok tampilannya enteng juga apk nya ga berat,"['bagus', 'nih', 'tampilan', 'enak', 'diliat', 'tapi', 'di', 'gua', 'gak', 'lemot', 'kok', 'tampilannya', 'enteng', 'juga', 'apk', 'nya', 'ga', 'berat']"
habis update malah ribet dan sangat sangat lemot tolong di benahi lagi apa karena masih baru update belum dilalukan percobaan atau gmn cth di pencarian stasiun kereta sangat lambat loading nya dan stasiun tidak di temukan padahal di versi sebelumnya bisa langsung ketemu dan cepat pilih tempat duduk loading sampai mnit blm slesai ahirnya beli di traveloka aja balikin ke versi sebelumnya aja di tes dlu sampai benar jalan semua fiturnya sebelum apk nya di luncurin buat umum smg benerin,"['habis', 'update', 'malah', 'ribet', 'dan', 'sangat', 'sangat', 'lemot', 'tolong', 'di', 'benahi', 'lagi', 'apa', 'karena', 'masih', 'baru', 'update', 'belum', 'dilalukan', 'percobaan', 'atau', 'gmn', 'cth', 'di', 'pencarian', 'stasiun', 'kereta', 'sangat', 'lambat', 'loading', 'nya', 'dan', 'stasiun', 'tidak', 'di', 'temukan', 'padahal', 'di', 'versi', 'sebelumnya', 'bisa', 'langsung', 'ketemu', 'dan', 'cepat', 'pilih', 'tempat', 'duduk', 'loading', 'sampai', 'mnit', 'blm', 'slesai', 'ahirnya', 'beli', 'di', 'traveloka', 'aja', 'balikin', 'ke', 'versi', 'sebelumnya', 'aja', 'di', 'tes', 'dlu', 'sampai', 'benar', 'jalan', 'semua', 'fiturnya', 'sebelum', 'apk', 'nya', 'di', 'luncurin', 'buat', 'umum', 'smg', 'benerin']"
upgrade yang baru bagus dan lancar di pembayaran pake qris nya juga lancar,"['upgrade', 'yang', 'baru', 'bagus', 'dan', 'lancar', 'di', 'pembayaran', 'pake', 'qris', 'nya', 'juga', 'lancar']"
lemooooooooooooottttttt bangettttttttt setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade setiap mau buka harus masukin otp nya entah lewat email sms padahal sebelum nya pernah kasih otp,"['lemooooooooooooottttttt', 'bangettttttttt', 'setiap', 'mau', 'buka', 'loadingnya', 'lama', 'padahal', 'jaringan', 'sudah', 'bangus', 'terus', 'aplikasinya', 'harus', 'upgrade', 'setiap', 'mau', 'buka', 'harus', 'masukin', 'otp', 'nya', 'entah', 'lewat', 'email', 'sms', 'padahal', 'sebelum', 'nya', 'pernah', 'kasih', 'otp']"
aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
apk berat banget benerin lah mau pergi pergi naik kereta jadi susah update malah bikin apk rusak,"['apk', 'berat', 'banget', 'benerin', 'lah', 'mau', 'pergi', 'pergi', 'naik', 'kereta', 'jadi', 'susah', 'update', 'malah', 'bikin', 'apk', 'rusak']"
makin di upgrade makin lancar pesen tiket juga makin mudah tapilan nya juga lebih mordern suka bgt lebih fress,"['makin', 'di', 'upgrade', 'makin', 'lancar', 'pesen', 'tiket', 'juga', 'makin', 'mudah', 'tapilan', 'nya', 'juga', 'lebih', 'mordern', 'suka', 'bgt', 'lebih', 'fress']"
saya beli tiket tapi koo bayarnya dobel saya isi saldo kai pay rb harga tiket kereta api lokal saya beli tiket untuk orng saja kok tiba saldo saya tinggal kok pembayaran bisa dobel begituu tolonggg pihak kai kejelasaannya,"['saya', 'beli', 'tiket', 'tapi', 'koo', 'bayarnya', 'dobel', 'saya', 'isi', 'saldo', 'kai', 'pay', 'rb', 'harga', 'tiket', 'kereta', 'api', 'lokal', 'saya', 'beli', 'tiket', 'untuk', 'orng', 'saja', 'kok', 'tiba', 'saldo', 'saya', 'tinggal', 'kok', 'pembayaran', 'bisa', 'dobel', 'begituu', 'tolonggg', 'pihak', 'kai', 'kejelasaannya']"
setelah aplikasi diupdate semakin lancar bgt sangat memudahkan,"['setelah', 'aplikasi', 'diupdate', 'semakin', 'lancar', 'bgt', 'sangat', 'memudahkan']"
lancarr di hp ku tapi dg spek lumayan tinggi lo gatau kok orang orang bilanylemot banget tapi di aku lancar banyak promo hotel jug,"['lancarr', 'di', 'hp', 'ku', 'tapi', 'dg', 'spek', 'lumayan', 'tinggi', 'lo', 'gatau', 'kok', 'orang', 'orang', 'bilanylemot', 'banget', 'tapi', 'di', 'aku', 'lancar', 'banyak', 'promo', 'hotel', 'jug']"
saya pelanggan setia kai merasa paus dengan versi terbaruny memudahkan dlm segala hal pesan tiket mudah cek tiket kereta mudah bayrnya mudah fitur tambahan yng juga berguna bagi saya salutnya dg tambahan fitur yg banyak tpai masih lancar terus ga lemot lemot,"['saya', 'pelanggan', 'setia', 'kai', 'merasa', 'paus', 'dengan', 'versi', 'terbaruny', 'memudahkan', 'dlm', 'segala', 'hal', 'pesan', 'tiket', 'mudah', 'cek', 'tiket', 'kereta', 'mudah', 'bayrnya', 'mudah', 'fitur', 'tambahan', 'yng', 'juga', 'berguna', 'bagi', 'saya', 'salutnya', 'dg', 'tambahan', 'fitur', 'yg', 'banyak', 'tpai', 'masih', 'lancar', 'terus', 'ga', 'lemot', 'lemot']"
lebih mudah untuk pemesanan tiket,"['lebih', 'mudah', 'untuk', 'pemesanan', 'tiket']"
semakin susah gak bs di pesan gak bisa di klik masih bagus yg versi lama,"['semakin', 'susah', 'gak', 'bs', 'di', 'pesan', 'gak', 'bisa', 'di', 'klik', 'masih', 'bagus', 'yg', 'versi', 'lama']"
kesulitan untuk pembayaran via qris padahal aplikasi sebelum di update aman tanpa kendala error,"['kesulitan', 'untuk', 'pembayaran', 'via', 'qris', 'padahal', 'aplikasi', 'sebelum', 'di', 'update', 'aman', 'tanpa', 'kendala', 'error']"
pliss kai segera perbaiki apknya secepatmyaaaaa setelah updet bnr bnr apk tidak membantu apalagi beli tiket lokal hrus pake apk gk bisa ots pas mau beli malah lemooootttt banget sangat percuma penampilan bagus tapi gak fungsional tolong banget segera perbaiki tadi pagi saya telat naik kereta dan gk jadi naik gra gra lemot apknya lemotnya di semua mau pas log innya milih tiketnya pembayaran dll dikasih waktu mnit buat bayar tapi waktunya abis sama loading udh ganti provider ttp,"['pliss', 'kai', 'segera', 'perbaiki', 'apknya', 'secepatmyaaaaa', 'setelah', 'updet', 'bnr', 'bnr', 'apk', 'tidak', 'membantu', 'apalagi', 'beli', 'tiket', 'lokal', 'hrus', 'pake', 'apk', 'gk', 'bisa', 'ots', 'pas', 'mau', 'beli', 'malah', 'lemooootttt', 'banget', 'sangat', 'percuma', 'penampilan', 'bagus', 'tapi', 'gak', 'fungsional', 'tolong', 'banget', 'segera', 'perbaiki', 'tadi', 'pagi', 'saya', 'telat', 'naik', 'kereta', 'dan', 'gk', 'jadi', 'naik', 'gra', 'gra', 'lemot', 'apknya', 'lemotnya', 'di', 'semua', 'mau', 'pas', 'log', 'innya', 'milih', 'tiketnya', 'pembayaran', 'dll', 'dikasih', 'waktu', 'mnit', 'buat', 'bayar', 'tapi', 'waktunya', 'abis', 'sama', 'loading', 'udh', 'ganti', 'provider', 'ttp']"
setelah update jadi makin lancar untuk buka aplikasinya langsung satset tpi menurut saya tampilan antarmukanya bagusan yang sebelumnya,"['setelah', 'update', 'jadi', 'makin', 'lancar', 'untuk', 'buka', 'aplikasinya', 'langsung', 'satset', 'tpi', 'menurut', 'saya', 'tampilan', 'antarmukanya', 'bagusan', 'yang', 'sebelumnya']"
fiturnya lebih ribet membingungkan lebih simpel aplikasi sebelumnya,"['fiturnya', 'lebih', 'ribet', 'membingungkan', 'lebih', 'simpel', 'aplikasi', 'sebelumnya']"
sangat buruk saya telat menit uang gabisa di refund malah hangus jadi rbu cuman beli angin,"['sangat', 'buruk', 'saya', 'telat', 'menit', 'uang', 'gabisa', 'di', 'refund', 'malah', 'hangus', 'jadi', 'rbu', 'cuman', 'beli', 'angin']"
